ID,Trial_Number,Keyboard_Type,Repetition_Order,WPM,WER
10,63,B,2,76.01015037,0
6,38,C,4,48.48699865,0.004114847
3,71,B,5,46.52466769,0.009068111
3,81,B,2,47.43533581,0.005256593
5,71,B,4,54.58544551,0.005630273
1,19,A,5,57.84557791,0.002691427
5,1,C,5,22.95509239,0
3,95,B,4,62.34143804,0
5,29,B,5,36.46563726,0
2,41,C,3,84.28096476,0.004232297
1,85,B,2,97.8910219,0
9,88,C,2,92.59231417,0.000872498
3,0,B,3,66.76159868,0
9,29,C,2,68.88460302,0.004240194
1,37,C,5,39.39018273,0
2,47,B,1,11.85909622,0
9,73,A,1,20.2079496,0.004687458
5,95,B,2,58.29198736,0
3,56,B,4,58.0194638,0.006487261
3,99,B,3,59.90556065,0
5,51,B,5,38.49957717,0
7,74,A,5,47.88089714,0.001468911
5,5,B,1,11.93324503,0.001839457
5,58,A,5,37.62154421,0.004623105
10,83,A,2,79.50922213,0
7,92,C,5,65.3434101,0.000102902
3,64,B,2,79.73216,0.000705478
4,47,A,5,13.72382392,0
2,27,C,2,68.62040376,0.00242178
3,46,A,1,17.46179951,0
2,44,A,5,63.11142167,0
1,17,C,2,76.42114256,0.006857729
4,95,C,3,78.0216091,0
4,93,C,1,18.44304283,0.005195968
4,70,B,1,17.01426486,0.000646137
4,7,A,5,92.25161567,0
8,9,C,3,82.92006862,0
6,74,B,1,15.68238951,0.000255719
2,30,B,1,17.24323221,0
10,20,A,3,51.8903366,0.005707109
5,66,A,5,75.00796135,0.004823416
3,34,B,4,65.7013536,0.008340464
10,30,C,1,12.32144339,0
3,64,C,2,96.17800104,0
5,35,C,2,30.55620004,0.001005716
3,43,C,4,71.11734065,0.003513935
2,56,C,4,58.67839903,0
7,65,A,3,55.20445545,0
10,82,C,3,57.1802179,0
2,34,C,2,76.156866,0
2,21,C,2,42.9738675,0.001258185
4,33,A,5,56.43515806,0.00925931
2,65,A,1,17.3710495,0
2,84,A,2,18.00921262,0.005906795
9,30,C,3,76.11230826,0.003983299
2,61,C,3,80.74227128,1
7,94,A,2,28.9418942,0
9,21,B,2,94.06063941,0.005256067
10,34,A,1,21.0211702,0.000298955
2,20,C,4,50.34310466,0
4,83,A,5,102.3833222,0.010935485
9,79,A,1,16.70780916,0
3,64,A,5,89.97778641,0
8,67,A,4,65.96423071,0
3,63,B,2,58.31443382,0
4,14,C,4,121.3707905,0.338871088
1,12,A,2,31.89381131,0.345318109
5,65,B,1,11.57303701,0.004362292
7,60,C,5,33.3947041,0
10,40,B,3,48.6167147,0
5,88,C,4,58.57230005,0.01341497
7,28,A,4,33.78388181,0.002300273
9,90,B,5,119.4623246,0
3,66,A,5,40.8462097,0
9,46,A,5,92.74151042,0.006500613
9,39,A,4,99.20390446,0.000356542
8,31,B,2,71.26064712,0
10,65,C,3,69.81969206,0
5,73,C,4,48.80921904,0
4,87,A,1,17.19246105,0.000878389
10,89,C,3,74.94319373,0
3,88,A,3,74.95795626,0.005935103
6,68,B,5,84.48178577,0
5,99,B,4,44.00518171,0
2,45,A,4,80.86298616,0.005556965
7,6,C,1,13.77802146,0.006195068
10,34,A,3,68.31041559,0
1,7,A,3,54.17511208,0.003595414
7,48,C,5,40.01628978,0
1,82,A,4,61.41650683,0
7,97,A,5,38.72268934,0.007107987
6,47,B,5,99.07033295,0
7,33,B,2,45.03337478,0
5,29,C,2,26.44582888,0
8,45,A,2,76.69303405,0
8,6,B,2,78.14669,0.002894847
6,16,C,3,69.16945968,0.008525135
9,72,C,3,91.90894592,0
8,97,A,5,61.88054245,0
3,37,A,4,61.76128409,0
4,63,A,5,93.3316938,0
4,19,A,3,20.2225926,0
1,95,C,5,79.57529219,0
6,66,B,3,122.9956728,0.007726041
10,10,B,1,21.02026771,0
3,80,B,2,12.05623414,0
10,52,A,2,54.50561269,0
8,24,B,1,28.83424959,0.001434693
8,84,B,5,77.46323055,0.00363
5,23,B,4,79.13432456,0
8,46,B,2,74.87332758,0.004445497
8,55,B,2,76.25854276,0.000495334
1,12,C,4,61.25740934,0
8,62,C,2,74.4835139,0
10,45,C,1,16.60991354,0.012003888
6,19,B,5,66.04758169,0.002744262
8,44,B,2,63.86388815,0
7,82,A,4,44.47517898,0
6,66,B,1,17.37884203,0
8,58,B,5,83.14634092,0
10,44,B,3,44.0938203,0
9,21,C,4,95.95254528,0
3,31,A,1,14.81305961,0
3,53,A,2,36.91509837,0.001113735
8,67,A,5,68.30362045,0
4,90,A,4,88.73842267,0
5,7,B,3,64.57542931,0.004402981
9,7,B,5,56.71480709,0
4,34,A,4,98.89789975,0
5,57,C,2,45.54471351,0.004944783
3,49,A,3,71.17248005,0.002614728
7,70,B,4,92.30666905,0
3,56,C,2,67.58161085,0
9,53,C,1,13.99570736,0
4,10,B,2,85.7076204,0.005596256
7,12,A,2,25.02382627,0
5,47,A,4,67.24645893,0.005755982
9,44,A,3,79.14864046,0
3,1,C,4,91.05880044,0
4,27,A,5,65.18661433,0
4,38,C,3,19.25811822,0.002281745
4,41,A,3,109.5955401,0.003036648
10,8,A,2,55.22108884,0
6,44,C,1,19.05712479,0.003767939
2,47,A,1,13.32378893,0.001014865
5,34,C,3,43.97646172,0.003401087
10,17,C,3,82.34753898,0
7,95,A,1,16.05097913,0.005774939
6,71,C,2,55.10359978,0.006469708
1,89,C,4,59.87216084,0.001817742
7,27,A,5,31.03423825,0.002127191
5,50,B,3,38.88995179,0
2,11,A,3,37.04183265,0.005098348
1,64,B,1,15.628565,0.000816036
9,74,B,5,106.0057459,0
1,44,A,5,61.37675292,0
2,57,C,4,54.98698615,0.006642864
7,66,B,4,113.0349743,0
7,8,C,4,60.43637563,0.0035404
3,54,C,5,59.80008173,0.003121437
4,97,A,4,88.23967366,0.00214992
8,97,B,4,61.72129128,0
10,74,A,1,14.53650067,0.000971875
4,7,B,1,15.40633445,0
4,55,C,5,91.05588032,0.003014875
5,76,B,3,48.391006,0.001592755
9,8,C,5,85.56205716,0
6,29,C,3,83.53230392,0.00022524
4,40,B,5,75.53037595,0.001893185
10,64,B,4,77.58835278,0.0069688
4,25,B,3,82.50443284,0.005973458
7,33,B,5,40.63534682,0
9,59,C,5,133.766911,0.005106476
1,96,A,5,33.08563493,0
7,18,A,2,39.4783709,4.92E-05
7,19,A,2,36.98296092,0
10,58,B,2,57.50968572,2.74E-05
10,84,C,1,11.43719438,0.005729548
4,29,C,3,99.36176112,0
3,90,A,1,17.93356754,0
6,34,A,5,110.3090634,0.005696251
10,98,A,2,30.09550887,0.001413369
6,59,A,4,125.4041213,0
8,5,A,3,59.23093389,0
9,6,C,3,70.87890345,0.001445586
9,81,A,2,34.6320163,0.000323593
5,59,B,5,66.65233902,0.004913086
3,28,B,4,50.75106942,0
1,48,C,3,79.67212802,0.004049605
7,35,C,3,50.58088406,0
8,56,A,1,15.39546798,0
1,8,A,5,38.90157592,0
3,93,C,2,63.15092544,0.007093185
7,28,B,2,42.61884505,0.000494694
6,60,C,5,73.19518417,0
1,97,B,1,14.13151963,0.007309443
10,76,C,2,50.45341444,0.003793292
8,17,B,4,75.87581227,0
4,30,C,5,77.66180311,0
7,68,C,2,41.58822623,0.000762061
7,79,A,3,46.40478413,0.00425606
1,93,A,5,72.54991928,0
3,87,A,3,54.82708142,0
6,3,C,5,95.14298964,0.003470453
2,83,A,5,80.91828498,0
5,87,A,4,47.04327321,0
6,83,C,2,13.35815171,0.000470924
3,42,B,3,79.82763507,0.002059126
2,44,C,5,63.40559146,0
4,87,B,5,58.12329741,0
3,5,C,4,87.06284522,0
7,62,B,2,72.09535782,0.000237763
6,71,B,1,10.50015906,0.001084589
6,34,B,2,105.1629733,0.012281396
1,3,A,4,48.13685299,0.006851347
1,76,A,5,68.35797494,0.003453485
7,90,B,4,79.2370511,0
10,13,C,5,47.54482945,0.00619285
8,15,B,1,24.35959045,0
4,85,C,1,14.61917798,0.016533365
1,26,B,3,70.7437018,0.009461085
9,56,B,1,15.62016651,0
2,29,B,4,67.13630259,0.002081723
10,32,B,3,55.40306466,0.008001677
4,93,B,5,69.09022985,0.001447001
9,36,C,3,103.6672522,0
4,52,B,4,82.89410761,0
3,85,C,3,84.7403022,0
5,45,B,4,40.94776457,0.000438687
3,12,A,3,52.88004798,0
6,26,A,2,69.46760975,0
3,85,B,3,63.49081144,0
7,45,A,4,35.0062633,0
7,38,A,4,31.67997487,0.004684773
10,97,C,5,40.13879153,0.003305352
8,41,B,1,23.23354481,0.005538808
3,79,A,5,54.26290373,0.005084263
8,37,A,3,54.11117712,0.000724032
8,91,A,5,75.5084841,0
1,86,C,4,74.2781652,0
3,20,B,3,69.98106915,0
9,81,C,2,56.90362311,0
10,0,C,2,61.54622668,0.002294468
7,52,C,4,51.39173985,0
5,90,A,2,71.92460608,0.001771426
1,18,C,5,77.79651075,0
9,23,A,2,73.75411439,0.00289407
6,79,C,5,54.22301687,0.000248944
5,85,A,1,19.71076275,0
3,23,C,2,118.7798136,0
7,35,A,4,32.83434651,0
6,17,B,3,87.77442456,0.002301999
4,53,C,1,14.99491846,0.004655735
2,62,A,2,69.84836948,0.001992317
7,92,A,2,46.16393931,0
6,56,A,4,77.85106321,0
7,19,B,2,30.50940347,0
10,55,C,1,20.24668244,0
9,78,B,4,67.58105947,0.000373216
7,56,B,3,66.51548332,0
2,61,B,3,73.05734791,0.661700643
8,43,A,4,65.04411791,0
4,8,A,3,94.70390334,0
6,28,C,3,63.91700044,0
8,24,A,5,60.0071486,0.004844104
10,65,B,2,50.32259673,0
4,66,A,2,108.3639868,0.002909127
10,98,C,3,49.84275191,0
3,44,B,3,51.29866605,0
4,8,A,1,14.96944279,0
4,3,A,1,17.33264946,0
8,18,C,2,74.17843955,0.002167725
8,73,C,2,68.41487513,0.000308637
3,75,B,3,108.6384624,0.007071392
10,3,A,5,88.01484915,0.009145805
10,57,C,5,33.58954489,0
8,98,C,2,53.56502071,0.004194645
8,76,C,4,62.43925547,0
9,71,B,1,18.34761005,0
8,56,A,3,70.28807216,0.016275787
10,54,A,5,60.52798063,0.001053497
1,97,A,2,67.84722067,0
9,23,B,5,59.10171365,0
9,20,A,4,97.7394876,0
10,39,A,1,25.6526989,0
7,41,B,2,87.59157754,0
5,46,B,3,66.31136977,0
3,54,B,2,67.64823677,0
9,30,B,5,82.52195714,0
2,49,C,4,57.38612371,0
4,21,B,2,81.9777734,0
2,35,C,4,74.291533,0.003835705
4,17,B,1,19.2758075,0.005432764
6,84,A,4,80.18232921,0.008254722
5,25,A,2,54.03879237,0
10,26,A,2,35.04224053,0
2,51,C,2,61.33223085,0.009797619
8,54,B,1,19.69977846,0.01040943
7,47,C,3,54.86533927,0.002442484
8,31,A,5,56.05535565,0.000707988
9,5,B,4,60.54720414,0
4,94,C,4,103.5273049,0
1,42,B,5,83.82195369,0.000412062
9,85,A,3,95.85573175,0.008604353
5,60,C,4,58.88481773,0
4,27,C,4,86.85793519,0
4,28,C,5,80.21841672,0
7,32,C,3,60.97458828,0.002766304
6,48,A,5,83.90638497,0
1,55,C,4,83.36853487,0.002363037
5,5,B,2,55.82480107,0
10,33,A,4,56.43320556,0.010387153
10,9,C,2,76.00560961,0
4,41,B,3,101.3799513,0
7,7,B,5,36.23102509,0
1,57,C,2,79.14005128,0.672691723
9,31,A,1,20.58458958,0
10,26,B,1,16.1970979,0.001879906
9,47,A,3,101.2213251,0
5,48,A,2,64.5111502,0
1,95,B,5,49.74193716,0
1,67,C,4,73.47466211,0.00108052
7,36,C,1,18.70258409,0.002957321
7,4,A,2,26.25954943,0.007553298
7,0,B,2,58.01431525,0.007705877
3,27,C,4,79.78210185,0
5,39,A,4,33.77735743,0
5,41,A,5,74.87067769,0
6,48,B,5,79.91170565,0
3,81,C,5,56.93725959,0
3,22,A,2,52.57010527,0.00199835
4,60,A,5,80.33366418,0
10,83,C,3,60.26434104,0.010369953
8,0,C,4,82.77987819,0
8,97,C,4,68.10357385,0.001383968
4,42,A,4,85.45252669,0
5,69,A,3,59.49460427,0
1,97,C,4,52.89163678,0
9,34,B,4,67.38690359,0.000634088
4,4,B,2,86.68274341,0
8,85,C,1,26.073022,0
6,32,B,4,84.54822037,0
7,59,A,3,53.37406643,0
9,43,C,2,65.64366299,0.002006554
10,20,C,4,64.84452183,0.0029953
5,91,A,2,51.38057293,0
6,42,A,3,86.29157729,0.00253122
10,98,B,4,31.59832086,0.001628369
3,35,B,1,13.34371585,0
6,59,C,3,112.7370084,0
3,73,C,4,63.90057776,0
1,63,C,3,64.84061594,0
8,66,C,2,87.66819705,0
5,97,C,3,50.17778808,0
6,8,C,5,61.4247363,0
5,39,A,5,63.96076695,0
1,10,C,2,43.62782733,0.002691913
4,55,C,4,90.74943787,0
7,66,B,5,123.3159585,0.004169951
2,24,B,3,76.48017815,0.006111952
6,80,B,2,85.23340174,0
10,61,A,2,61.87053242,0.002122483
8,87,B,2,63.91697398,0
2,81,C,5,45.28908002,0
1,78,C,3,65.42796,0
1,63,B,1,15.15691783,0.340554283
4,31,B,3,73.53418978,0.001577247
8,45,A,4,76.87917579,0
6,70,C,3,64.25207521,0
10,48,A,2,28.251315,0.00071275
8,38,A,1,15.69072304,0.0026193
3,44,C,5,61.59321476,0.00307823
7,97,C,4,60.9442426,0.006022466
3,5,C,2,84.46692685,0
9,98,C,2,41.23102367,0.004644717
10,92,C,4,55.9879216,0
3,0,A,1,14.23303262,0.007218743
9,39,C,3,104.4493573,0
3,42,C,4,56.69152036,0
7,69,C,1,16.42175665,0.002983548
2,24,B,2,76.1289692,0.010168726
10,6,C,5,58.485814,0
6,89,C,5,124.3868886,0
5,84,C,2,62.36060737,0
6,81,C,3,67.55600146,0
3,97,C,3,44.31988667,0.005668774
10,47,B,1,15.87531033,0
10,22,A,4,48.96107531,0
3,72,C,2,57.78898247,0
6,46,A,1,16.65125459,0.004979095
10,16,B,3,39.6045721,0
2,34,B,1,14.26639353,0.00268266
2,84,B,4,75.9053087,0
7,18,C,5,57.5563933,0
2,39,A,4,80.76806306,0.000411656
7,83,C,4,92.01432256,0
5,90,C,5,88.88765693,0
7,57,C,4,56.3736393,0
10,80,B,2,43.97491864,0.000809319
4,94,A,2,110.9911212,0
10,61,C,3,66.15260303,0.000462039
3,53,A,5,56.07011283,0.003501077
5,21,A,3,56.50889973,0
8,53,A,5,61.13719559,0.000297332
1,50,B,2,47.77384917,0
1,23,A,3,70.07737873,0
10,73,A,1,16.81249366,0.013351208
6,85,A,2,94.11475027,0.004748014
7,11,A,3,28.47088966,0.000662109
4,64,C,2,125.5813859,0.003660271
7,20,C,4,60.88195977,0.004037878
9,79,C,3,53.34699919,0.003034204
2,56,A,4,70.91387104,0
9,39,A,5,105.5750884,0.009402984
4,56,A,4,75.68866422,0.002911414
3,66,C,3,82.98882521,0
5,31,A,3,45.94912446,0
5,63,C,3,46.66680172,0.002095587
9,17,A,5,106.5096364,0.00391028
9,43,C,5,90.69219359,0.002062083
7,71,A,5,27.63234766,0
1,88,C,5,34.15654993,0
2,45,C,4,31.25500542,0.002216812
5,19,B,4,63.31143887,0
10,78,C,3,57.26446818,0
8,7,A,1,15.42938613,0
3,86,B,3,70.37680009,0
2,85,A,5,38.08978303,0.004501248
5,54,B,3,73.50485685,0
4,63,A,4,89.51090101,0
4,19,A,1,19.23581477,0
1,57,C,3,75.16023133,0.663286575
7,13,B,3,55.77020281,0
7,66,A,5,77.44135204,2.24E-06
5,89,B,4,61.04749828,0
9,58,A,4,93.07247937,0
10,70,A,1,15.4737292,0.00142612
1,95,C,2,79.13368039,0.00109542
3,71,C,4,49.14185302,0.005852522
1,78,B,3,61.65744846,0.002896017
10,30,B,5,39.54842463,0.000928307
10,56,A,2,47.74293813,0
8,28,B,4,58.0781355,0.008328169
1,67,C,5,77.67506025,0.003507675
4,42,C,5,92.25416965,0.00155094
6,77,A,5,74.74687932,0
9,3,B,2,72.54600142,0
4,19,A,2,76.96502604,0
8,16,A,2,54.43995861,0.001468167
1,28,C,2,50.02770608,0.001128873
1,79,C,4,58.65646186,0
8,58,A,5,59.9940954,0
3,38,C,2,63.05239567,0
7,17,A,2,29.48223781,0
5,35,C,5,32.9384482,0
9,25,C,5,102.016159,0
10,80,B,5,45.59827305,0
7,65,B,1,16.22440488,0
4,7,B,5,78.5222923,0
4,12,C,4,81.70440165,0
1,10,B,5,40.09502496,0.331665184
9,56,A,5,52.82379002,0.003522785
1,70,C,2,70.96922287,0
3,0,A,2,64.30322715,0.003070047
9,27,C,3,90.7580017,0
4,55,B,2,84.47652166,0
9,59,B,2,20.23552851,0
5,90,B,5,39.80868622,0.008496994
7,35,A,5,37.65057446,0
9,28,B,1,11.30314139,0
4,31,C,1,24.05194512,0.002486273
2,44,C,1,12.07547035,0.00234722
10,50,B,3,35.08111391,0.00167975
10,64,A,5,94.29506073,0
9,61,B,4,77.98121135,0.008947332
3,57,A,2,50.82710391,0.005297326
2,92,A,4,52.95967697,0.006508858
7,33,A,2,38.97904926,0.001922195
10,37,B,4,65.01568498,0.00507797
6,34,C,3,91.32553342,0.000807372
10,15,C,2,65.59731045,0.003099604
3,38,B,4,62.14641267,0.00964783
4,23,A,4,132.1049254,0
8,35,A,3,73.07006007,0.008362452
9,88,C,5,77.98453447,0
1,96,C,5,37.9109548,0
9,97,A,5,60.27735533,0.007128733
9,36,C,4,101.4004121,0
6,25,B,5,87.83705462,0
2,22,B,2,59.29240128,0
8,30,B,5,77.06189001,0
6,80,A,2,84.70111529,0.000250066
7,95,C,3,75.62442416,0.000614075
4,56,C,5,87.05175364,0
8,5,C,5,92.99351706,0
6,49,A,3,90.22238718,0
6,5,A,4,95.65827,0.00752245
7,55,A,4,47.99666329,0.004353179
8,99,B,2,60.21389685,0
7,70,A,2,48.52432865,0
3,52,B,5,54.24325675,0
5,14,A,5,35.30153991,0
8,15,C,4,77.46797317,0.009425258
7,20,A,2,28.79787344,0
3,95,C,1,20.60060255,0.008340235
7,31,B,3,49.66000238,0.00782959
6,94,B,5,121.1337977,0.01179933
3,21,C,2,66.9593202,0
2,34,A,2,47.27409805,0.000855197
10,42,B,2,23.33430276,0.001476966
4,97,B,3,78.72659435,0.007900183
4,24,B,2,71.81590388,0
6,54,A,5,103.6734948,0.001310655
5,5,A,4,42.25500481,0
4,91,A,3,98.10897309,0.005090979
4,8,B,2,52.64246067,0.004191127
4,66,B,3,101.1415614,0
1,25,B,4,76.44597966,0.002073574
3,48,A,4,76.77344667,0.003217312
10,25,B,5,56.73631909,0
8,65,B,1,23.99917,0.005010469
8,89,B,5,72.38496879,0
8,95,C,2,66.26022112,0
8,10,A,5,70.91946751,0
2,96,B,2,27.70222512,0
5,51,C,3,47.80574178,0.014749233
9,87,B,2,39.36744876,0.002545437
1,97,A,4,69.29574321,0
2,48,C,3,77.91984079,0.005988718
6,2,B,5,77.70181271,0.002257121
7,67,B,4,82.26741988,0.004402128
9,0,A,5,60.65507789,0
3,74,B,4,65.36363234,0.003190619
3,60,A,5,45.730692,0
6,6,A,3,85.89464957,0.000823036
10,34,B,5,68.90152655,0
6,55,B,3,84.89284246,0.003990687
5,21,A,4,56.60311536,0
1,95,B,3,60.45706586,0.007341054
4,33,C,2,77.76244458,0.00088903
5,60,A,5,59.72944798,0
6,26,C,3,70.66324386,0.005955512
8,47,B,5,85.07079824,0.002428849
7,98,B,1,19.86564952,0
9,5,B,5,64.27369363,0
2,49,B,2,60.10017419,0
2,88,B,4,77.62714666,0.001393538
5,97,C,2,42.05624739,0
10,37,B,5,51.46226016,0
4,38,A,3,58.0600686,0.007161035
3,74,B,3,70.40231375,0.012227752
2,67,A,2,62.02617217,0.000503027
6,54,C,2,95.61596043,0
9,34,A,5,89.59156913,0
6,86,A,4,88.85197407,0
3,41,A,5,33.89627205,0
4,17,B,4,81.5621895,0
2,97,C,4,73.28171438,0.006164504
6,57,C,3,41.83584009,0
3,59,C,2,89.22126266,0.002610034
10,94,B,4,71.28312705,0.004648308
7,17,A,5,31.01145773,0
1,14,A,3,62.55897441,0
5,2,B,4,54.92219776,0
3,34,C,4,79.59190627,0.003212336
3,23,B,2,68.90167977,0
4,78,A,5,92.46361766,0
3,44,B,2,53.15892186,0
9,30,B,4,85.47364096,0.007010207
10,84,C,4,63.64711443,0.001305584
5,68,C,4,32.17046753,0
2,1,A,5,30.13915403,0
8,84,B,2,76.83386895,0
4,61,B,1,15.21326096,0.003443351
3,22,C,5,50.87168032,0.000999979
2,23,C,3,125.8288597,0
1,22,C,4,47.11305301,0
2,81,B,4,74.31533244,0.016279371
2,8,C,3,76.10749653,0
6,52,B,4,82.50413472,0.006621643
9,46,C,5,67.88101488,0
6,52,B,3,71.51953363,0.008515522
8,47,B,4,81.38258584,0.002671881
3,24,C,4,68.0036762,0.003315558
8,95,A,4,58.66446298,0.000429045
5,58,C,2,49.96225448,0.003870984
5,91,C,2,58.80232367,0.00213899
3,15,B,3,63.01469187,0.003503963
4,13,B,3,69.63381364,0.001017538
9,82,B,2,61.46985694,0.005379644
4,31,A,2,66.09184448,0
4,57,A,4,62.27150951,0.004629267
1,45,A,3,52.66085684,0
2,95,B,2,37.83043906,0.004265055
3,38,B,3,54.27970094,0.002867235
3,58,C,3,62.46306895,0.009253638
9,76,B,2,72.81496813,0.009359884
6,98,B,1,10.76819003,0.011955845
4,14,B,3,82.90715865,0
8,72,C,5,65.27792924,0.007107766
7,22,A,4,14.2135053,0.008017641
3,28,C,1,10.47177116,0.004927684
8,22,C,4,54.72457665,0
4,80,C,5,53.11136634,0.001576704
4,51,C,4,105.2663794,0.0072846
9,60,A,2,75.89713698,0
8,30,C,2,51.93073141,0
9,94,B,5,69.5316132,0
9,18,C,5,97.71859097,0.002902379
7,45,B,4,42.2686157,0.004102427
8,23,A,2,35.14294965,0.001312824
8,63,C,5,36.63268443,0.002024659
10,98,C,5,42.58493427,0.003941394
8,25,B,4,84.47472668,0
3,98,A,5,33.7588325,0
7,46,A,3,34.29599721,0.008654466
10,88,C,2,44.35372641,0
3,84,B,3,59.75021307,0
4,25,C,2,94.44638466,0.003768026
1,90,B,1,15.5552802,0.005732543
8,7,C,5,69.12864722,0.000213337
4,56,A,3,74.9492424,0.001402859
3,86,A,3,69.83048164,0.001763039
2,24,A,4,78.02418424,0.004530941
5,30,A,2,31.05521675,0
7,33,A,3,36.10427094,0.003812631
8,99,A,3,59.05886379,0
4,60,C,4,84.33504358,0
10,92,C,2,43.48750624,0.000832736
8,37,A,5,57.13557137,0
1,49,C,4,58.20737195,0
3,99,C,2,10.07237158,0.000117657
9,60,C,5,76.51024771,0
8,38,C,4,49.04414486,0
6,84,B,4,96.71129297,0.004766856
8,11,C,4,68.59863098,0.004312271
3,96,C,4,42.31226156,0
6,76,A,3,101.5520905,0.000934028
5,59,B,2,64.22844724,0.001899171
9,78,B,2,28.19527209,0
5,54,B,4,78.09587998,0
9,40,A,1,11.39343583,0.01337947
9,46,C,3,68.35801477,0.008870632
9,70,B,2,77.37434331,0
8,53,B,3,65.01767366,0
5,19,C,5,34.15975528,0
3,36,B,5,67.14192255,0
3,54,C,4,64.22766192,0
6,91,C,2,64.98360499,0.005125742
7,0,A,2,39.37486406,0
6,15,B,3,110.6131984,0
3,72,B,2,31.51625964,0.003159643
8,87,B,4,72.5881843,0
5,72,C,5,30.37819568,0.005916912
3,8,A,2,65.51938499,0
3,55,B,1,12.97367231,0
2,90,C,5,75.94898222,0.001073294
4,40,C,2,104.339322,0
8,47,C,4,64.31075147,0
8,35,B,5,92.65474106,0.003682406
5,74,B,2,56.32354924,0.002763562
2,22,C,3,49.3812317,0
4,49,B,2,72.32156408,0
4,43,A,1,10.28990795,0
1,92,C,3,80.35976515,0.005093769
4,92,C,2,81.49971439,0
9,41,C,2,110.7214693,0
3,43,C,5,71.42000334,0
10,87,C,3,53.54218859,0
8,41,C,4,67.60972133,0.002378067
4,35,B,2,86.35415853,0
7,4,B,1,16.29112807,0
3,88,B,1,20.1638757,0.002524156
9,25,B,3,89.7507807,0.01491992
8,96,C,5,70.50911796,0.000933858
5,42,A,3,59.74494499,0
2,48,A,4,57.74959402,0.0035431
6,31,C,4,88.04495865,0.000618888
5,32,C,4,52.26700984,0.005841588
6,48,B,4,94.16490907,0
6,9,B,1,18.1840758,0
8,43,C,3,63.19713536,0
6,92,B,3,104.7300444,0.005451183
8,30,B,1,11.08103495,0
1,62,A,5,70.02982563,0
4,75,B,5,66.72882775,0
7,50,B,4,41.10031226,0.001889881
9,93,B,4,59.65277625,0
9,72,A,1,11.46199677,0
2,45,B,3,68.16216337,0
1,16,A,4,40.83506387,0.008554129
10,39,A,2,76.93322657,0.001637668
6,19,A,5,10.92510619,0.003406866
4,91,C,3,86.48227469,0
8,72,B,5,62.18931717,0.001240618
3,23,B,5,41.40825014,0
9,50,A,2,59.81546802,0.007474283
2,97,A,2,37.13594525,0.00011261
7,50,C,2,25.42119963,0.011307286
1,7,C,3,79.29928368,0.008263071
7,47,A,3,25.51480654,0
4,43,B,4,81.0050384,0.003190513
2,7,A,4,52.80606117,0.00356739
4,8,C,3,98.59693882,0.005264558
10,57,B,2,12.83714851,0
6,85,B,5,126.8101424,0.010390561
5,46,C,3,29.93516308,0
6,0,A,3,111.7506922,0
2,43,A,3,31.70130428,0
10,6,A,5,69.98023595,0
1,57,C,4,91.50925681,0.661987784
4,50,B,3,58.70253422,0
10,57,A,2,47.20615181,0
8,2,C,3,76.2439731,0.012850949
3,74,B,2,64.12388766,0.0053316
7,47,C,4,58.63801948,0
7,13,A,5,27.98162853,0
3,95,C,3,60.28842648,0
7,55,C,1,18.37648798,0.00497017
2,62,B,3,76.32179032,0.003552407
10,89,A,5,60.76693906,0.00133035
6,56,C,3,75.00348907,0
1,4,B,1,12.91682724,0.006531656
4,72,A,4,78.15337879,0
2,84,C,2,36.62305157,0
10,41,A,1,18.10058145,0
9,24,C,3,80.50558764,0.007573413
5,71,A,4,50.34319013,0
9,15,B,3,97.62004982,0
1,14,B,3,64.62773273,0
9,64,C,4,120.5665148,0.000529009
3,60,A,3,50.63265793,0
7,64,B,2,108.2832489,0.002823396
10,17,C,1,17.42801007,0.003752521
1,87,B,3,65.2597197,0.005376328
2,0,B,3,74.5632725,0
7,91,B,4,70.367522,0
3,30,B,5,44.27766902,0
4,33,B,2,74.76672198,0.00182527
2,69,A,4,73.64142988,0
9,31,A,5,59.03808819,0.010001651
9,94,A,1,16.67791629,0.000995401
8,44,B,3,68.12417309,0
9,30,A,1,18.98243753,0.006956123
1,46,A,5,65.80504268,0
3,48,B,2,67.1211319,0
3,49,C,2,51.9674687,0.002171594
2,54,A,2,45.19037802,0
9,24,C,2,49.69713213,0.007155597
4,24,A,5,105.2281216,0.008463731
6,22,B,4,69.66611583,0.003690307
9,59,A,2,108.1866333,0.004467681
2,86,C,5,62.41924053,0
6,57,A,5,74.90302602,0
1,79,C,2,130.8338873,0
10,27,C,4,69.37883957,0.000341287
1,24,A,2,49.31027153,0
4,10,A,1,25.73536607,0
2,98,C,2,25.18696485,0
2,13,A,3,39.15184296,0.001945856
3,29,C,2,55.13334955,0.003623895
10,79,C,1,21.72100885,0.006902005
9,14,B,3,68.37307682,0
10,35,C,5,85.7285094,0.001592626
5,0,B,3,72.39301763,0.007865138
5,99,C,4,62.53007805,0
3,99,C,1,18.17602963,0.006789936
9,63,B,3,88.67988159,0
3,26,A,4,68.7384994,0.008721866
6,30,A,2,53.54719451,0.010838039
6,28,B,2,81.92887339,0
6,50,C,3,85.2498826,0.006378809
7,71,C,3,41.61363093,0.003455606
1,15,A,5,69.3959409,0
6,22,A,4,70.21653763,0.001625267
4,49,B,3,77.02526646,0
5,41,A,3,80.36611528,0.001851338
1,56,C,3,74.81109359,0.008102448
4,29,A,5,96.10400073,0
9,25,A,3,85.68208427,0
